stn,n_obs,mean_ra_arcsec,mean_dec_arcsec,std_ra_arcsec,std_dec_arcsec,sem_ra_arcsec,sem_dec_arcsec,snr_ra,snr_dec,mean_at_arcsec,mean_ct_arcsec,std_at_arcsec,std_ct_arcsec,sem_at_arcsec,sem_ct_arcsec,snr_at,snr_ct,mean_speed_arcsec_per_day,detected_ra,detected_dec,detected_at,detected_ct,at_better_than_ra,ct_better_than_dec,at_gains_detection,at_loses_detection,ct_gains_detection,ct_loses_detection,scenario,target_station,applied_bias,is_target
V00,470,0.07786497003099067,0.02956189564189803,0.4783222767988286,0.36841639484402416,0.022063361392117505,0.016993781089655217,3.529152636678888,1.739571404735437,0.2947179155572583,-0.039564140083013705,0.3987558421677041,0.35193147145876746,0.018393235439177372,0.01623338827541199,16.02316876396377,2.437207772756831,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA00_timing,AA00,timing,False
W68,4780,-0.04525071320329583,-0.012116990060331373,0.37651869460612264,0.40725593019236367,0.005445936786908941,0.005890517745052619,8.309077937164174,2.0570331140260634,0.2648679056004505,0.06425549904388822,0.3194585851221681,0.3653293305639513,0.004620623850910393,0.00528409470540719,57.32297502387346,12.160171727833694,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA00_timing,AA00,timing,False
W84,354,-0.022554279473724674,0.020548471854277203,0.2914969071379802,0.22358778723039852,0.015492885816885491,0.011883556815822255,1.4557829793816117,1.7291516481764218,0.14510178582194566,0.010434211735101536,0.26974797133787126,0.20471491361505154,0.014336942920961852,0.010880474900374432,10.12083165999038,0.9589849552194143,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA00_timing,AA00,timing,False
691,3214,-1.2469456157704422,-0.19334332661402898,3.4014683977270677,1.6492169369591407,0.05999892983057216,0.029090745438682872,20.782797614751242,6.6462142409363745,1.0242876064843045,0.0390367922874837,3.4851524470092445,1.6387039941106085,0.061475043324431045,0.028905306314596528,16.661844402104524,1.3505060926398484,716.8270511350477,True,True,True,False,False,False,False,False,False,True,AA00_trailing,AA00,trailing,False
703,11201,-0.923207533667192,-0.19772265646883655,2.7727195047695137,1.622623177655311,0.026198567107782136,0.01533166342189348,35.238855998080844,12.896360364035276,0.6386289151837615,0.00720751121212018,2.804856352562173,1.7138031621675924,0.026502218220734706,0.016193194831407662,24.097187256729832,0.44509507155072225,941.5147765161167,True,True,True,False,False,False,False,False,False,True,AA00_trailing,AA00,trailing,False
F51,11792,4.42911857589596,-0.0005903047253816682,32.04866928001067,0.19597715555343892,0.29513197646622646,0.0018047278267741005,15.007247364139168,0.32708795011867303,-1.9494736351199564,0.4581797111186401,26.496267126983707,18.458328327048264,0.2440006359652884,0.16998031568262592,7.9896252212936405,2.6954868819876636,711.6464864123344,True,False,True,False,False,True,False,False,False,False,AA00_trailing,AA00,trailing,True
F52,6019,-1.038470216833605,-0.047831083496150555,2.43421834156812,1.2174608841683614,0.03137598428474596,0.015692525570385633,33.097614003410804,3.048016922554241,0.5001397970502595,-0.005161420722094181,2.3430726850355197,1.6578058052993743,0.03020115759062638,0.021368374400106447,16.560285662874367,0.24154484685875166,654.8380885051354,True,True,True,False,False,False,False,False,False,True,AA00_trailing,AA00,trailing,False
G96,14710,-1.5209922050610913,-0.08847213918421279,3.1666939154890335,1.2972664581172044,0.026109571910894563,0.010696035922553608,58.25419927419175,8.27148859865559,0.9617474705037318,-0.05649188707410972,3.1565130224768962,1.7721359834997241,0.02602562986745382,0.01461136223831234,36.9538595377643,3.8662984431378193,768.1307070317077,True,True,True,True,False,False,False,False,False,False,AA00_trailing,AA00,trailing,False
T09,76,-1.2564777142843184,-0.043809778029709805,1.5914964502017652,0.4600528497740764,0.18255716303771594,0.05277168107508152,6.882653593958034,0.8301759037651072,1.0242007355742024,0.02000098602206242,1.5734410396395067,0.8984123804870846,0.1804860654054785,0.10305496779392143,5.67468038750383,0.19408075564157476,490.29880288748876,True,False,True,False,False,False,False,False,False,False,AA00_trailing,AA00,trailing,False
V00,470,-1.0569180303297363,0.23341594274980018,3.070231827780976,1.465615735230721,0.14161923385057576,0.06760381273642699,7.463096654264517,3.452703823966848,0.526775096032585,-0.3595655899858879,3.0835045938587267,1.6830812068050847,0.14223146089675537,0.07763474694623042,3.703646807192444,4.631503342632415,871.7454556161142,True,True,True,True,False,True,False,False,False,False,AA00_trailing,AA00,trailing,False
W68,4780,-1.2638812763378364,-0.26410663014962377,3.5033267182695034,1.4522286048739768,0.0506718421286979,0.02100492032821372,24.942477384733554,12.573560195554604,0.5249287337047521,0.010571985447667043,3.445548727586775,1.9754081600583713,0.049836145815499125,0.028572148268164777,10.533092499731358,0.370010170339428,922.4097525475556,True,True,True,False,False,False,False,False,False,True,AA00_trailing,AA00,trailing,False
W84,354,-0.5618733272504538,-0.5676377804441407,1.8031038025912718,1.9680491695925573,0.0958338858680083,0.10460063321385767,5.862992219936904,5.426714571446199,0.0027622378009591127,0.6518751030078735,2.409803325848509,1.237262136769115,0.1280796017188937,0.06575974063919009,0.02156657081915051,9.912981661296014,646.7304445115977,True,True,False,True,False,True,False,True,False,False,AA00_trailing,AA00,trailing,False
691,3214,0.15095899671534227,0.016311422840451634,0.4335865312866445,0.36887706250263036,0.007648087479963697,0.006506669003302256,19.738136770901427,2.5068776100602754,-0.07568982185298041,-0.009612457119460282,0.4500548490807484,0.37250086783761943,0.007938574213403955,0.006570589762395285,9.534435254781807,1.4629519521176277,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA01_clean,AA01,clean,False
703,11201,0.12127532056768006,0.01016446149263685,0.492397860864545,0.3930707406815465,0.0046525147528979835,0.003714003583895571,26.066617089637262,2.736793668350604,0.21378975286111193,0.002400487943767065,0.46390013972397687,0.38839306146929603,0.004383248619617726,0.003669805643014779,48.77427027622199,0.6541185493940879,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA01_clean,AA01,clean,False
F51,11792,0.03271014202269598,-0.0005903047253816682,0.28706249883295515,0.19597715555343892,0.002643520762428226,0.0018047278267741005,12.373703466830287,0.32708795011867303,0.14733112439663107,0.004930001378860443,0.25720032747960553,0.18433303961927805,0.002368523957534857,0.001697498695984754,62.20377206991491,2.904274030090166,711.6464864123344,True,False,True,False,True,True,False,False,False,False,AA01_clean,AA01,clean,False
F52,6019,-0.013459296796133755,0.005806559771619916,0.2886615054450705,0.19089485820759303,0.003720717531288139,0.002460549232120982,3.617392796672219,2.359863275978708,0.18810555027721954,-0.0047634444632805055,0.2324106985334149,0.17479763005074173,0.002995669821505694,0.002253063170146782,62.792484314133546,2.114208126250707,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA01_clean,AA01,clean,False
G96,14710,0.06918514463702595,0.005511613198013135,0.3269040817103938,0.1974300554124622,0.002695342795094349,0.0016278220651355629,25.668402832821922,3.385881857765661,0.17042889701907646,-0.0037483229565456115,0.2970567538764879,0.18264020769986083,0.0024492498750885126,0.0015058789273682646,69.58411991872303,2.4891263755820883,768.1307070317077,True,True,True,False,True,False,False,False,False,True,AA01_clean,AA01,clean,True
T09,76,0.08360045162626162,0.016982938794605756,0.30935687163603115,0.24884044913848544,0.03548566686714063,0.028543957127892917,2.3558934918502206,0.5949749265146622,0.010551059037390339,0.0070960821519297675,0.29775877958053276,0.27599566274128084,0.03415527446693538,0.0316588737564415,0.30891448545098005,0.22414196432006547,490.29880288748876,False,False,False,False,False,False,False,False,False,False,AA01_clean,AA01,clean,False
V00,470,0.08086898018861256,0.03281055202839717,0.4770323026229331,0.36958649247487724,0.022003859320376757,0.017047753668700347,3.6752180156743477,1.9246261217768124,0.29357590953685203,-0.03935260456348319,0.39890915496302315,0.3531791779133119,0.018400307231090974,0.016290940682550808,15.954946069639382,2.4156127832221306,871.7454556161142,True,False,True,False,True,True,False,False,False,False,AA01_clean,AA01,clean,False
W68,4780,-0.04357551223087655,-0.011913695261866229,0.3762656113969746,0.4073218712474821,0.005442276211275931,0.005891471511287819,8.006854216732295,2.0221934773069976,0.26397264229041467,0.0648059962601282,0.31973552111662634,0.36524029003266856,0.004624629431354193,0.005282806830165442,57.079739297753356,12.26734165066919,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA01_clean,AA01,clean,False
W84,354,-0.023686315279862043,0.019282192859809227,0.2926125716628743,0.22379993508064022,0.015552182717370105,0.011894832346847142,1.5230219262667863,1.6210562955029952,0.1438594453814012,0.012474278598294315,0.27042388330302064,0.20640911421159608,0.014372867236595735,0.01097052064614538,10.009098603172989,1.1370726149334853,646.7304445115977,False,False,True,False,True,False,True,False,False,False,AA01_clean,AA01,clean,False
691,3214,-0.19689861950684892,0.017773300455773782,0.3755890349062058,0.3582491139986254,0.006625062330588778,0.006319201279962292,29.720266720773672,2.812586538765836,0.2496400026276789,-0.005701053044508525,0.35472124976108516,0.3468536690251479,0.006256972837980763,0.006118195589652573,39.89788817882134,0.931819351141774,716.8270511350477,True,False,True,False,True,False,False,False,False,False,AA01_constant,AA01,constant,False
703,11201,-0.08078895134315152,0.009169661799441177,0.48319880674330173,0.38077039190444295,0.004565595742046381,0.00359778140118587,17.695160918242067,2.5486989833286566,0.33871487282755763,-0.0008749177758131413,0.3764039672854784,0.3586548776900629,0.0035565244084737554,0.003388818762782708,95.23760669842092,0.25817780089682574,941.5147765161167,True,False,True,False,True,False,False,False,False,False,AA01_constant,AA01,constant,False
F51,11792,-0.13176121531718918,0.0006617633036750227,0.27891901999638763,0.19039712607802436,0.0025685285378416627,0.001753342069898196,51.298326405946135,0.3774296613515049,0.2642085416069766,0.009852416320543915,0.18860224240801307,0.16098011818763144,0.0017368132224621564,0.0014824447167332301,152.1225991315445,6.646059855948668,711.6464864123344,True,False,True,True,True,True,False,False,True,False,AA01_constant,AA01,constant,False
F52,6019,-0.11034917115940505,0.006181145841853368,0.2902685595244236,0.1890567366570352,0.0037414317386694033,0.0024368566685169287,29.493835212572783,2.5365241713683613,0.25521697526145354,-0.003853487376679708,0.2046331968635402,0.15867998361074936,0.002637630264831397,0.0020453139256469987,96.75995103042524,1.8840566860467278,654.8380885051354,True,False,True,False,True,False,False,False,False,False,AA01_constant,AA01,constant,False
G96,14710,0.5691851461559727,0.005511613198013135,0.3269040812046745,0.1974300554124622,0.0026953427909246646,0.0016278220651355629,211.1735650368642,3.385881857765661,-0.0385046842141338,-0.015967821180583697,0.6203838061917997,0.28853990003358276,0.005115099858843735,0.0023790279294883267,7.527650539912969,6.711909928698484,768.1307070317077,True,True,True,True,False,True,False,False,False,False,AA01_constant,AA01,constant,True
T09,76,-0.15659640389895757,0.019075667954703588,0.28309678769339264,0.24427138704168103,0.03247342865253914,0.028019849760873638,4.8222934995412965,0.6807912289858339,0.17483455871955916,0.02903935101819612,0.26072638786674757,0.2553878863569738,0.02990736780593531,0.029294999685118384,5.845869146828164,0.9912733002331408,490.29880288748876,True,False,True,False,True,True,False,False,False,False,AA01_constant,AA01,constant,False
V00,470,0.013001306858542621,0.02009773406562739,0.48505532716642746,0.36958000682501535,0.02237393384658452,0.017047454507980248,0.5810916822982977,1.1789287401364965,0.34047368027129227,-0.03617937912965435,0.36869081674478904,0.34500445438114824,0.017006439228036324,0.015913868803779353,20.020280301240085,2.27344962910981,871.7454556161142,False,False,True,False,True,True,True,False,False,False,AA01_constant,AA01,constant,False
W68,4780,-0.053806044854863434,-0.003815176138409622,0.4493105566134449,0.39567779374485457,0.006498792554158351,0.005723052490055647,8.2793910417151,0.6666330852353454,0.2701513678579551,0.08139177734915314,0.3234304092454593,0.42085731249294095,0.004678072002659648,0.006087247068947182,57.74844160251587,13.37086805041252,922.4097525475556,True,False,True,True,True,True,False,False,True,False,AA01_constant,AA01,constant,False
W84,354,-0.20738276229423627,0.08299287581417748,0.30644903765758147,0.22022933008620588,0.016287582587886557,0.011705056832523118,12.732568579481617,7.090343686634429,0.31299707931791393,0.0488672607628469,0.22497886595543326,0.2029625128066528,0.01195749181589092,0.010787335848243467,26.175813802519702,4.530058343442056,646.7304445115977,True,True,True,True,True,False,False,False,False,False,AA01_constant,AA01,constant,False
691,3214,0.13010157795686178,0.018199465164264066,0.43994958102984383,0.3693330288262893,0.0077603261164613255,0.0065147118507609,16.764962709606788,2.7935948022226675,-0.0597061730974668,-0.0042652694213692385,0.45395896170246647,0.3708944036237281,0.008007439348060988,0.006542253137627876,7.4563378506169675,0.651957258706098,716.8270511350477,True,False,True,False,False,False,False,False,False,False,AA01_dcr,AA01,dcr,False
703,11201,0.07855481968522336,0.014979089487686595,0.48015988596347514,0.3797500438418296,0.004536881921608154,0.0035881404486316397,17.314715490188167,4.17461069379237,0.22912732702548408,-0.0007697795443720466,0.43965873922782467,0.3679005265602101,0.004154199140724311,0.0034761780329731766,55.15559540208616,0.22144422324470356,941.5147765161167,True,True,True,False,True,False,False,False,False,True,AA01_dcr,AA01,dcr,False
F51,11792,0.021424968849860483,0.008719315987278377,0.29396465821518303,0.19387183955515305,0.0027070818395688724,0.001785340248892743,7.914414901203211,4.883839925014877,0.15811510623385644,0.004319355050311696,0.2580840208579279,0.18136747909425172,0.0023766617735251475,0.001670189239500483,66.52823215957002,2.586147095285754,711.6464864123344,True,True,True,False,True,False,False,False,False,True,AA01_dcr,AA01,dcr,False
F52,6019,-0.02428113199760372,0.012163124015014348,0.2897329021680486,0.19197323182546966,0.0037345273552340194,0.0024744489851175784,6.5017951906479405,4.915487887674675,0.19527663444394142,-0.00658598512949139,0.23052506637129339,0.17381606590630627,0.0029713648673956932,0.002240411247907778,65.71950708130139,2.93963223744826,654.8380885051354,True,True,True,False,True,False,False,False,False,True,AA01_dcr,AA01,dcr,False
G96,14710,0.08431927293556415,-0.16803984358550272,0.3663543948869643,0.21920094586378763,0.003020612876851496,0.001807324298370917,27.9146240757119,92.97713959634704,0.1564286111041164,0.05710013831017533,0.35087159722403755,0.25840090957224604,0.002892956327228958,0.0021305302344875416,54.07223387086277,26.800904951207922,768.1307070317077,True,True,True,True,True,False,False,False,False,False,AA01_dcr,AA01,dcr,True
